Ord,PK_VISITAS,FECHA,year,loc,specie,n,dis,desp
44600,72,04/23/2008,2008,CAM,Columba palumbus,1,1200,5
44661,86,04/22/2008,2008,CAN,Columba palumbus,1,1200,35
44818,89,04/15/2008,2008,DIL,Columba palumbus,5,1300,45
44881,71,04/15/2008,2008,CAM,Columba palumbus,2,1650,5
45009,77,04/11/2008,2008,GEN,Columba palumbus,2,1600,5
45110,85,04/01/2008,2008,CAN,Columba palumbus,2,1410,25
45209,52,03/26/2008,2008,GEN,Columba palumbus,2,350,5
45317,44,03/25/2008,2008,CAM,Columba palumbus,1,1850,5
45319,44,03/25/2008,2008,CAM,Columba palumbus,2,1870,5
45423,43,03/14/2008,2008,CAM,Columba palumbus,1,1240,5
919,1737,05/03/2019,2019,DIL,Cuculus canorus,2,0,.
926,1720,04/30/2019,2019,GEN,Cuculus canorus,2,0,.
1041,1741,04/02/2019,2019,DIL,Cuculus canorus,1,0,.
3178,1572,04/26/2018,2018,GEN,Cuculus canorus,1,2250,30
3279,1531,04/20/2018,2018,DIL,Cuculus canorus,1,2175,30
9527,1341,04/26/2016,2016,DIL,Cuculus canorus,1,2350,40
12370,1250,08/05/2015,2015,CAM,Cuculus canorus,1,820,.
12883,1249,07/10/2015,2015,CAM,Cuculus canorus,1,520,35
13436,1248,06/08/2015,2015,CAM,Cuculus canorus,1,590,15
14049,1147,05/20/2015,2015,GEN,Cuculus canorus,1,1300,40
14477,1154,04/28/2015,2015,GEN,Cuculus canorus,1,2160,35
17125,1121,08/18/2014,2014,CAM,Cuculus canorus,1,560,35
19298,1013,04/14/2014,2014,GEN,Cuculus canorus,1,468,45
19317,1013,04/14/2014,2014,GEN,Cuculus canorus,1,1867,45
20805,963,10/05/2013,2013,CAM,Cuculus canorus,1,1320,35
21179,962,09/10/2013,2013,CAM,Cuculus canorus,1,450,35
21481,961,08/08/2013,2013,CAM,Cuculus canorus,1,340,5
23609,859,04/19/2013,2013,DIL,Cuculus canorus,1,1829,45
25481,704,09/20/2012,2012,CAM,Cuculus canorus,1,740,15
25515,695,09/18/2012,2012,DIL,Cuculus canorus,1,2120,25
30177,782,09/10/2011,2011,CAM,Cuculus canorus,1,804,35
31260,752,06/25/2011,2011,CAM,Cuculus canorus,1,1003,35
32235,563,05/06/2011,2011,GEN,Cuculus canorus,1,2470,45
32429,557,04/18/2011,2011,GEN,Cuculus canorus,1,2200,5
33907,510,09/16/2010,2010,CAM,Cuculus canorus,1,737,35
34139,721,08/25/2010,2010,CAM,Cuculus canorus,1,712,15
35085,478,06/23/2010,2010,CAM,Cuculus canorus,1,984,25
35334,469,06/09/2010,2010,GEN,Cuculus canorus,1,820,35
35350,469,06/09/2010,2010,GEN,Cuculus canorus,1,2150,25
36128,445,04/21/2010,2010,CAM,Cuculus canorus,1,390,45
36295,449,04/18/2010,2010,GEN,Cuculus canorus,1,0,45
38616,331,06/15/2009,2009,GEN,Cuculus canorus,1,2500,25
38819,312,05/22/2009,2009,DIL,Cuculus canorus,1,1220,5
39419,294,04/20/2009,2009,DIL,Cuculus canorus,1,2130,45
39479,289,04/14/2009,2009,GEN,Cuculus canorus,1,79,45
42506,129,06/27/2008,2008,DIL,Cuculus canorus,1,830,45
42527,129,06/27/2008,2008,DIL,Cuculus canorus,1,1790,25
42870,125,06/16/2008,2008,GEN,Cuculus canorus,1,689,45
43092,128,06/10/2008,2008,DIL,Cuculus canorus,1,2000,45
43093,128,06/10/2008,2008,DIL,Cuculus canorus,2,2090,15
43591,98,05/28/2008,2008,DIL,Cuculus canorus,1,1550,5
44185,97,05/12/2008,2008,DIL,Cuculus canorus,1,1390,15
10,1714,02/21/2020,2020,GEN,Cyanistes caeruleus,8,0,.
29,1721,01/09/2020,2020,DIL,Cyanistes caeruleus,2,0,.
50,1695,12/28/2019,2019,GEN,Cyanistes caeruleus,1,0,.
65,1680,12/18/2019,2019,DIL,Cyanistes caeruleus,2,0,.
109,1754,11/29/2019,2019,CAM,Cyanistes caeruleus,2,0,.
321,1759,09/27/2019,2019,CAN,Cyanistes caeruleus,30,0,.
409,1762,08/30/2019,2019,CAN,Cyanistes caeruleus,27,0,.
416,1749,08/30/2019,2019,GEN,Cyanistes caeruleus,5,0,.
523,1732,08/13/2019,2019,DIL,Cyanistes caeruleus,14,0,.
579,1758,07/21/2019,2019,CAN,Cyanistes caeruleus,22,0,.
610,1736,07/17/2019,2019,DIL,Cyanistes caeruleus,3,0,.
623,1702,07/11/2019,2019,GEN,Cyanistes caeruleus,3,0,.
669,1740,07/04/2019,2019,CAM,Cyanistes caeruleus,6,0,.
716,1672,06/28/2019,2019,DIL,Cyanistes caeruleus,6,0,.
741,1697,06/28/2019,2019,GEN,Cyanistes caeruleus,4,0,.
785,1756,06/11/2019,2019,CAN,Cyanistes caeruleus,24,0,.
916,1737,05/03/2019,2019,DIL,Cyanistes caeruleus,3,0,.
935,1720,04/30/2019,2019,GEN,Cyanistes caeruleus,10,0,.
948,1760,04/30/2019,2019,CAN,Cyanistes caeruleus,39,0,.
1022,1739,04/04/2019,2019,CAM,Cyanistes caeruleus,20,0,.
1058,1741,04/02/2019,2019,DIL,Cyanistes caeruleus,8,0,.
1103,1726,03/19/2019,2019,CAM,Cyanistes caeruleus,18,0,.
1120,1716,03/14/2019,2019,GEN,Cyanistes caeruleus,8,0,.
1149,1757,03/13/2019,2019,CAN,Cyanistes caeruleus,41,0,.
1163,1727,03/12/2019,2019,DIL,Cyanistes caeruleus,6,0,.
1224,1635,02/15/2019,2019,GEN,Cyanistes caeruleus,2,0,.
1246,1742,02/14/2019,2019,CAM,Cyanistes caeruleus,26,0,.
1260,1744,02/07/2019,2019,DIL,Cyanistes caeruleus,4,0,.
1282,1755,02/05/2019,2019,CAN,Cyanistes caeruleus,25,0,.
1324,1629,01/16/2019,2019,GEN,Cyanistes caeruleus,10,1,.
1364,1747,01/09/2019,2019,CAM,Cyanistes caeruleus,4,0,.
1442,1537,12/18/2018,2018,DIL,Cyanistes caeruleus,1,615,0
1445,1537,12/18/2018,2018,DIL,Cyanistes caeruleus,1,2325,0
1450,1537,12/18/2018,2018,DIL,Cyanistes caeruleus,1,107,0
1460,1581,12/14/2018,2018,GEN,Cyanistes caeruleus,1,1512,30
1464,1581,12/14/2018,2018,GEN,Cyanistes caeruleus,1,2487,0
1468,1581,12/14/2018,2018,GEN,Cyanistes caeruleus,1,1458,10
1495,1573,12/11/2018,2018,CAM,Cyanistes caeruleus,2,2043,0
1499,1573,12/11/2018,2018,CAM,Cyanistes caeruleus,2,2147,0
1507,1573,12/11/2018,2018,CAM,Cyanistes caeruleus,5,314,10
1515,1573,12/11/2018,2018,CAM,Cyanistes caeruleus,1,15,0
1522,1573,12/11/2018,2018,CAM,Cyanistes caeruleus,2,1793,0
1523,1573,12/11/2018,2018,CAM,Cyanistes caeruleus,2,137,10
1609,1536,11/16/2018,2018,DIL,Cyanistes caeruleus,2,1693,0
1708,1580,11/12/2018,2018,GEN,Cyanistes caeruleus,1,790,30
1760,1584,10/25/2018,2018,GEN,Cyanistes caeruleus,2,1043,0
1770,1584,10/25/2018,2018,GEN,Cyanistes caeruleus,2,217,0
1780,1584,10/25/2018,2018,GEN,Cyanistes caeruleus,1,2325,30
1788,1584,10/25/2018,2018,GEN,Cyanistes caeruleus,3,1580,10
1791,1584,10/25/2018,2018,GEN,Cyanistes caeruleus,1,1422,10
1792,1584,10/25/2018,2018,GEN,Cyanistes caeruleus,1,1500,10
1891,1535,10/15/2018,2018,DIL,Cyanistes caeruleus,1,2533,0
1900,1535,10/15/2018,2018,DIL,Cyanistes caeruleus,1,730,10
1903,1535,10/15/2018,2018,DIL,Cyanistes caeruleus,1,1023,10
1905,1535,10/15/2018,2018,DIL,Cyanistes caeruleus,1,490,10
2027,1594,09/25/2018,2018,GEN,Cyanistes caeruleus,1,135,10
2047,1594,09/25/2018,2018,GEN,Cyanistes caeruleus,3,950,10
2051,1594,09/25/2018,2018,GEN,Cyanistes caeruleus,1,300,0
2154,1565,09/15/2018,2018,CAM,Cyanistes caeruleus,1,1302,0
2197,1534,09/12/2018,2018,DIL,Cyanistes caeruleus,1,912,0
2400,1562,08/09/2018,2018,CAM,Cyanistes caeruleus,6,3012,0
2513,1533,07/31/2018,2018,DIL,Cyanistes caeruleus,1,2714,0
2522,1533,07/31/2018,2018,DIL,Cyanistes caeruleus,1,129,0
2577,1570,07/30/2018,2018,GEN,Cyanistes caeruleus,1,1480,10
2602,1570,07/30/2018,2018,GEN,Cyanistes caeruleus,1,2500,0
2616,1570,07/30/2018,2018,GEN,Cyanistes caeruleus,3,1671,0
2620,1570,07/30/2018,2018,GEN,Cyanistes caeruleus,1,2232,30
2674,1564,07/24/2018,2018,CAM,Cyanistes caeruleus,1,20,0
3032,1574,05/22/2018,2018,GEN,Cyanistes caeruleus,2,70,0
3034,1574,05/22/2018,2018,GEN,Cyanistes caeruleus,1,1840,30
3037,1574,05/22/2018,2018,GEN,Cyanistes caeruleus,2,320,30
3136,1572,04/26/2018,2018,GEN,Cyanistes caeruleus,1,569,30
3139,1572,04/26/2018,2018,GEN,Cyanistes caeruleus,1,1105,30
3158,1572,04/26/2018,2018,GEN,Cyanistes caeruleus,2,1880,10
3169,1572,04/26/2018,2018,GEN,Cyanistes caeruleus,1,1750,30
3214,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,767,10
3216,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,1330,30
3217,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,1580,0
3218,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,1160,10
3219,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,1,550,10
3220,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,382,30
3221,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,1,320,30
3223,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,4,1680,10
3226,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,1,1200,0
3228,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,1620,0
3229,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,3,1570,30
3232,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,320,30
3233,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,1380,10
3235,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,1,2150,10
3237,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,1430,10
3238,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,1310,10
3242,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,1,1180,10
3243,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,852,0
3245,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,1,55,30
3246,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,2000,0
3247,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,3,1620,10
3248,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,1470,10
3249,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,642,30
3251,1568,04/21/2018,2018,CAN,Cyanistes caeruleus,2,1930,30
3264,1531,04/20/2018,2018,DIL,Cyanistes caeruleus,4,699,10
3265,1531,04/20/2018,2018,DIL,Cyanistes caeruleus,5,70,0
3275,1531,04/20/2018,2018,DIL,Cyanistes caeruleus,3,1001,0
3295,1531,04/20/2018,2018,DIL,Cyanistes caeruleus,2,1150,0
3458,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,2,653,0
3459,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,3,338,10
3460,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,2,73,10
3463,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,2,1180,0
3464,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,2,1900,10
3466,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,3,1300,0
3468,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,3,1180,10
3470,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,2,917,10
3472,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,3,792,10
3473,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,1,143,10
3476,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,2,988,10
3477,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,1,830,10
3480,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,2,1180,30
3482,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,3,225,0
3484,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,1,1170,0
3485,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,1,325,0
3487,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,1,1720,0
3490,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,4,608,10
3493,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,2,1520,0
3495,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,1,792,0
3497,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,2,263,10
3500,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,3,1260,0
3501,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,2,1240,10
3502,1567,02/18/2018,2018,CAN,Cyanistes caeruleus,3,1020,10
3507,1453,02/16/2018,2018,CAM,Cyanistes caeruleus,12,0,.
3527,1453,02/16/2018,2018,CAM,Cyanistes caeruleus,17,10,.
3573,1566,01/31/2018,2018,CAN,Cyanistes caeruleus,1,1950,0
3578,1566,01/31/2018,2018,CAN,Cyanistes caeruleus,1,200,10
3579,1566,01/31/2018,2018,CAN,Cyanistes caeruleus,3,1290,0
3582,1566,01/31/2018,2018,CAN,Cyanistes caeruleus,1,1540,30
3583,1566,01/31/2018,2018,CAN,Cyanistes caeruleus,1,225,10
3584,1566,01/31/2018,2018,CAN,Cyanistes caeruleus,1,459,30
3585,1566,01/31/2018,2018,CAN,Cyanistes caeruleus,2,2280,0
3587,1566,01/31/2018,2018,CAN,Cyanistes caeruleus,1,2320,0
3588,1566,01/31/2018,2018,CAN,Cyanistes caeruleus,1,1220,0
3589,1530,01/31/2018,2018,CAN,Cyanistes caeruleus,1,1300,10
3591,1530,01/31/2018,2018,CAN,Cyanistes caeruleus,1,1540,30
3592,1530,01/31/2018,2018,CAN,Cyanistes caeruleus,5,1220,0
3593,1530,01/31/2018,2018,CAN,Cyanistes caeruleus,1,459,30
3595,1530,01/31/2018,2018,CAN,Cyanistes caeruleus,1,1290,0
3598,1530,01/31/2018,2018,CAN,Cyanistes caeruleus,1,225,10
3599,1530,01/31/2018,2018,CAN,Cyanistes caeruleus,1,200,10
3600,1530,01/31/2018,2018,CAN,Cyanistes caeruleus,1,1950,0
3602,1530,01/31/2018,2018,CAN,Cyanistes caeruleus,1,2320,0
3603,1530,01/31/2018,2018,CAN,Cyanistes caeruleus,2,2280,0
3750,1476,12/04/2017,2017,GEN,Cyanistes caeruleus,2,1408,10
3766,1476,12/04/2017,2017,GEN,Cyanistes caeruleus,1,1375,0
3854,1483,11/17/2017,2017,GEN,Cyanistes caeruleus,1,1075,30
3914,1443,11/14/2017,2017,DIL,Cyanistes caeruleus,3,0,.
4021,1485,10/27/2017,2017,GEN,Cyanistes caeruleus,1,608,10
4030,1485,10/27/2017,2017,GEN,Cyanistes caeruleus,2,52,10
4047,1485,10/27/2017,2017,GEN,Cyanistes caeruleus,1,1732,30
4049,1485,10/27/2017,2017,GEN,Cyanistes caeruleus,1,1953,10
4061,1485,10/27/2017,2017,GEN,Cyanistes caeruleus,2,1458,10
4258,1445,09/28/2017,2017,GEN,Cyanistes caeruleus,1,1623,20
4271,1445,09/28/2017,2017,GEN,Cyanistes caeruleus,2,1659,5
4323,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,2,2470,10
4324,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,1,600,0
4326,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,2,770,30
4327,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,1,460,0
4328,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,3,2210,0
4330,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,1,1780,0
4331,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,2,1180,10
4332,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,2,140,30
4333,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,1,990,0
4334,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,2,380,30
4338,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,2,2100,10
4340,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,2,600,10
4343,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,2,1660,30
4344,1463,09/19/2017,2017,CAN,Cyanistes caeruleus,2,522,30
4401,1442,09/05/2017,2017,DIL,Cyanistes caeruleus,2,0,.
4536,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,1,1039,0
4538,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,2,2007,10
4539,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,1,2007,10
4540,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,1,150,10
4542,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,1,669,10
4553,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,1,180,0
4554,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,1,70,10
4556,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,2,90,10
4574,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,1,790,30
4579,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,1,1083,10
4583,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,2,346,10
4584,1498,08/21/2017,2017,CAM,Cyanistes caeruleus,2,1090,10
4648,1499,08/16/2017,2017,GEN,Cyanistes caeruleus,1,1183,0
4662,1499,08/16/2017,2017,GEN,Cyanistes caeruleus,1,1260,10
4668,1499,08/16/2017,2017,GEN,Cyanistes caeruleus,2,1500,30
4679,1499,08/16/2017,2017,GEN,Cyanistes caeruleus,6,1183,10
4731,1441,08/09/2017,2017,DIL,Cyanistes caeruleus,2,0,.
4826,1440,07/26/2017,2017,DIL,Cyanistes caeruleus,5,10,.
4829,1440,07/26/2017,2017,DIL,Cyanistes caeruleus,2,0,.
4950,1439,07/11/2017,2017,DIL,Cyanistes caeruleus,2,10,.
4955,1439,07/11/2017,2017,DIL,Cyanistes caeruleus,5,0,.
4957,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,1,185,0
4959,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,2,1835,30
4960,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,3,307,10
4961,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,3,405,0
4965,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,1,1725,30
4966,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,1,1210,30
4967,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,1,1300,30
4970,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,1,690,10
4971,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,1,360,0
4972,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,1,745,0
4973,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,2,340,10
4977,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,2,250,10
4981,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,4,820,0
4982,1461,07/11/2017,2017,CAN,Cyanistes caeruleus,2,625,0
5182,1444,06/29/2017,2017,GEN,Cyanistes caeruleus,2,0,.
5195,1514,06/28/2017,2017,CAN,Cyanistes caeruleus,1,1531,30
5198,1514,06/28/2017,2017,CAN,Cyanistes caeruleus,4,346,10
5201,1514,06/28/2017,2017,CAN,Cyanistes caeruleus,4,1193,0
5202,1514,06/28/2017,2017,CAN,Cyanistes caeruleus,1,1126,10
5204,1514,06/28/2017,2017,CAN,Cyanistes caeruleus,1,830,0
5206,1514,06/28/2017,2017,CAN,Cyanistes caeruleus,2,1955,30
5208,1514,06/28/2017,2017,CAN,Cyanistes caeruleus,1,1020,10
5212,1514,06/28/2017,2017,CAN,Cyanistes caeruleus,1,785,0
5213,1514,06/28/2017,2017,CAN,Cyanistes caeruleus,1,1850,10
5286,1401,06/16/2017,2017,DIL,Cyanistes caeruleus,2,1191,20
5301,1401,06/16/2017,2017,DIL,Cyanistes caeruleus,1,860,40
5575,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,3,319,10
5576,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,3,950,0
5579,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,1,420,0
5581,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,1,605,0
5583,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,2,285,10
5584,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,1,285,0
5586,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,2,790,10
5591,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,2,630,0
5592,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,1,615,0
5594,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,3,430,0
5595,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,4,186,10
5597,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,2,132,10
5598,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,1,132,0
5601,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,3,780,0
5603,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,4,520,0
5604,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,4,420,0
5606,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,3,1910,0
5607,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,1,1590,0
5611,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,1,1990,0
5612,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,4,1220,0
5613,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,5,1310,0
5614,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,3,1170,10
5615,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,3,980,0
5618,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,2,1110,10
5621,1466,05/25/2017,2017,CAN,Cyanistes caeruleus,2,1530,10
5662,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,1,1043,30
5664,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,2,1090,30
5673,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,1,86,10
5674,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,2,95,10
5679,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,1,241,10
5681,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,2,2002,10
5694,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,1,1064,0
5695,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,2,670,10
5708,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,1,840,10
5724,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,2,410,0
5728,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,1,1010,30
5729,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,1,670,10
5730,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,2,353,30
5731,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,1,708,10
5732,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,1,1022,10
5734,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,1,396,30
5735,1471,05/23/2017,2017,CAM,Cyanistes caeruleus,2,131,10
5799,1472,05/17/2017,2017,DIL,Cyanistes caeruleus,1,341,0
5953,1475,04/27/2017,2017,CAM,Cyanistes caeruleus,1,1,0
5954,1475,04/27/2017,2017,CAM,Cyanistes caeruleus,2,14,0
5956,1475,04/27/2017,2017,CAM,Cyanistes caeruleus,1,109,30
6031,1413,04/20/2017,2017,DIL,Cyanistes caeruleus,1,410,5
6036,1413,04/20/2017,2017,DIL,Cyanistes caeruleus,2,820,5
6051,1413,04/20/2017,2017,DIL,Cyanistes caeruleus,1,320,40
6056,1413,04/20/2017,2017,DIL,Cyanistes caeruleus,1,1065,5
6074,1413,04/20/2017,2017,DIL,Cyanistes caeruleus,1,970,40
6081,1413,04/20/2017,2017,DIL,Cyanistes caeruleus,1,1220,5
6148,1412,03/30/2017,2017,DIL,Cyanistes caeruleus,1,1030,5
6154,1412,03/30/2017,2017,DIL,Cyanistes caeruleus,1,1400,20
6159,1412,03/30/2017,2017,DIL,Cyanistes caeruleus,1,1335,5
6164,1412,03/30/2017,2017,DIL,Cyanistes caeruleus,1,2380,5
6180,1412,03/30/2017,2017,DIL,Cyanistes caeruleus,1,80,40
6188,1412,03/30/2017,2017,DIL,Cyanistes caeruleus,1,2450,40
6191,1412,03/30/2017,2017,DIL,Cyanistes caeruleus,1,815,20
6311,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,1193,0
6312,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,88,0
6314,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,673,10
6315,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,631,0
6318,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,1125,10
6323,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,2118,0
6326,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,345,0
6327,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,778,30
6329,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,47,0
6335,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,475,10
6336,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,175,10
6341,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,871,10
6345,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,1140,0
6346,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,1187,30
6348,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,1108,0
6351,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,1173,10
6352,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,1131,0
6355,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,393,10
6356,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,22,10
6357,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,2111,30
6361,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,1122,10
6365,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,2115,30
6367,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,15,10
6369,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,281,10
6370,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,1,1102,30
6372,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,2108,10
6377,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,149,10
6379,1488,03/22/2017,2017,CAM,Cyanistes caeruleus,2,253,0
6410,1492,02/27/2017,2017,DIL,Cyanistes caeruleus,1,789,30
6412,1492,02/27/2017,2017,DIL,Cyanistes caeruleus,1,1375,10
6415,1492,02/27/2017,2017,DIL,Cyanistes caeruleus,1,789,0
6420,1492,02/27/2017,2017,DIL,Cyanistes caeruleus,1,450,10
6421,1492,02/27/2017,2017,DIL,Cyanistes caeruleus,1,1285,0
6427,1492,02/27/2017,2017,DIL,Cyanistes caeruleus,1,1837,30
6443,1492,02/27/2017,2017,DIL,Cyanistes caeruleus,1,680,10
6445,1492,02/27/2017,2017,DIL,Cyanistes caeruleus,2,1285,10
